coordinates_x,coordinates_y,depth,speed,timestamp,frontCam_w,frontCam_h,sideCam_w,sideCam_h
574,262,95,1.4211,2019.6.5.19.9.2,640,480,640,480
574,261,95,1.8080,2019.6.5.19.9.2,640,480,640,480
574,261,95,1.4914,2019.6.5.19.9.2,640,480,640,480
574,261,95,1.6440,2019.6.5.19.9.2,640,480,640,480
574,260,96,1.9946,2019.6.5.19.9.2,640,480,640,480
573,259,96,2.0721,2019.6.5.19.9.3,640,480,640,480
573,258,96,2.4084,2019.6.5.19.9.3,640,480,640,480
573,258,97,2.6179,2019.6.5.19.9.3,640,480,640,480
573,258,97,2.7195,2019.6.5.19.9.3,640,480,640,480
573,257,97,2.5981,2019.6.5.19.9.3,640,480,640,480
574,257,97,1.8003,2019.6.5.19.9.4,640,480,640,480
573,256,96,1.5671,2019.6.5.19.9.4,640,480,640,480
573,256,96,1.7206,2019.6.5.19.9.4,640,480,640,480
574,255,97,2.0953,2019.6.5.19.9.4,640,480,640,480
574,255,97,1.7222,2019.6.5.19.9.4,640,480,640,480
574,254,96,2.6184,2019.6.5.19.9.4,640,480,640,480
574,255,97,1.3968,2019.6.5.19.9.5,640,480,640,480
574,253,98,2.7989,2019.6.5.19.9.5,640,480,640,480
574,253,97,1.6162,2019.6.5.19.9.5,640,480,640,480
574,253,97,1.6293,2019.6.5.19.9.5,640,480,640,480
574,252,97,1.7117,2019.6.5.19.9.5,640,480,640,480
573,252,99,2.7840,2019.6.5.19.9.5,640,480,640,480
574,251,97,1.7573,2019.6.5.19.9.6,640,480,640,480
574,251,97,1.6560,2019.6.5.19.9.6,640,480,640,480
574,250,98,2.4771,2019.6.5.19.9.6,640,480,640,480
574,251,97,1.9119,2019.6.5.19.9.6,640,480,640,480
574,250,97,2.0838,2019.6.5.19.9.6,640,480,640,480
574,250,97,1.6998,2019.6.5.19.9.7,640,480,640,480
574,251,97,1.2387,2019.6.5.19.9.7,640,480,640,480
575,250,97,0.8506,2019.6.5.19.9.7,640,480,640,480
574,250,97,0.7961,2019.6.5.19.9.7,640,480,640,480
573,250,98,0.8266,2019.6.5.19.9.7,640,480,640,480
574,249,98,1.0052,2019.6.5.19.9.8,640,480,640,480
574,249,99,2.0382,2019.6.5.19.9.8,640,480,640,480
573,249,99,1.8015,2019.6.5.19.9.8,640,480,640,480
574,248,97,1.6239,2019.6.5.19.9.8,640,480,640,480
574,248,98,1.7346,2019.6.5.19.9.8,640,480,640,480
574,247,97,1.7502,2019.6.5.19.9.8,640,480,640,480
575,248,96,2.0664,2019.6.5.19.9.9,640,480,640,480
575,247,97,2.3277,2019.6.5.19.9.9,640,480,640,480
575,246,96,2.7014,2019.6.5.19.9.9,640,480,640,480
575,246,95,2.4938,2019.6.5.19.9.9,640,480,640,480
575,245,95,2.9764,2019.6.5.19.9.9,640,480,640,480
576,244,94,3.2562,2019.6.5.19.9.10,640,480,640,480
576,245,95,1.2764,2019.6.5.19.9.10,640,480,640,480
576,246,95,0.6774,2019.6.5.19.9.10,640,480,640,480
576,244,94,1.6190,2019.6.5.19.9.10,640,480,640,480
577,244,95,0.9804,2019.6.5.19.9.10,640,480,640,480
577,243,94,0.9399,2019.6.5.19.9.11,640,480,640,480
577,243,94,1.7696,2019.6.5.19.9.11,640,480,640,480
577,242,93,2.2331,2019.6.5.19.9.11,640,480,640,480
577,243,93,1.1865,2019.6.5.19.9.11,640,480,640,480
577,242,93,1.5308,2019.6.5.19.9.11,640,480,640,480
576,242,93,1.1543,2019.6.5.19.9.11,640,480,640,480
577,242,93,0.0000,2019.6.5.19.9.12,640,480,640,480
576,242,93,0.5998,2019.6.5.19.9.12,640,480,640,480
577,242,93,0.7909,2019.6.5.19.9.12,640,480,640,480
577,242,93,0.0000,2019.6.5.19.9.12,640,480,640,480
577,242,93,0.0000,2019.6.5.19.9.12,640,480,640,480
577,242,93,0.0000,2019.6.5.19.9.13,640,480,640,480
577,242,93,0.6279,2019.6.5.19.9.13,640,480,640,480
577,242,93,0.5259,2019.6.5.19.9.13,640,480,640,480
576,242,94,0.8506,2019.6.5.19.9.13,640,480,640,480
577,242,93,0.0000,2019.6.5.19.9.13,640,480,640,480
577,242,93,0.0000,2019.6.5.19.9.13,640,480,640,480
576,242,93,0.5722,2019.6.5.19.9.14,640,480,640,480
576,242,93,0.5454,2019.6.5.19.9.14,640,480,640,480
576,241,93,1.1602,2019.6.5.19.9.14,640,480,640,480
576,241,92,1.3372,2019.6.5.19.9.14,640,480,640,480
577,242,93,0.0000,2019.6.5.19.9.14,640,480,640,480
576,241,93,0.7387,2019.6.5.19.9.15,640,480,640,480
577,241,93,0.9547,2019.6.5.19.9.15,640,480,640,480
577,241,93,0.5890,2019.6.5.19.9.15,640,480,640,480
576,242,93,0.9544,2019.6.5.19.9.15,640,480,640,480
576,241,93,0.0000,2019.6.5.19.9.15,640,480,640,480
576,241,93,0.0000,2019.6.5.19.9.16,640,480,640,480
577,241,93,0.4916,2019.6.5.19.9.16,640,480,640,480
577,241,93,0.0000,2019.6.5.19.9.16,640,480,640,480
576,241,93,0.7955,2019.6.5.19.9.16,640,480,640,480
576,241,93,0.0000,2019.6.5.19.9.16,640,480,640,480
576,241,93,0.0000,2019.6.5.19.9.16,640,480,640,480
577,242,93,0.8693,2019.6.5.19.9.17,640,480,640,480
576,241,93,0.5161,2019.6.5.19.9.17,640,480,640,480
577,241,93,0.6509,2019.6.5.19.9.17,640,480,640,480
577,241,93,0.5405,2019.6.5.19.9.17,640,480,640,480
576,242,93,0.8653,2019.6.5.19.9.17,640,480,640,480
577,241,93,0.5353,2019.6.5.19.9.17,640,480,640,480
577,240,94,1.2220,2019.6.5.19.9.18,640,480,640,480
576,240,93,1.0178,2019.6.5.19.9.18,640,480,640,480
576,240,94,1.1434,2019.6.5.19.9.18,640,480,640,480
576,240,94,1.3982,2019.6.5.19.9.18,640,480,640,480
576,239,94,1.7152,2019.6.5.19.9.18,640,480,640,480
575,238,94,1.9262,2019.6.5.19.9.19,640,480,640,480
575,237,95,2.6232,2019.6.5.19.9.19,640,480,640,480
576,237,95,2.3446,2019.6.5.19.9.19,640,480,640,480
575,237,95,2.1594,2019.6.5.19.9.19,640,480,640,480
575,235,96,3.2962,2019.6.5.19.9.19,640,480,640,480
576,235,95,2.3734,2019.6.5.19.9.20,640,480,640,480
576,235,95,1.6378,2019.6.5.19.9.20,640,480,640,480
577,234,96,2.1984,2019.6.5.19.9.20,640,480,640,480
576,234,96,2.4991,2019.6.5.19.9.20,640,480,640,480
576,235,95,0.8454,2019.6.5.19.9.20,640,480,640,480
576,234,95,0.7967,2019.6.5.19.9.21,640,480,640,480
576,234,94,0.9867,2019.6.5.19.9.21,640,480,640,480
576,234,95,0.6676,2019.6.5.19.9.21,640,480,640,480
576,234,94,1.2075,2019.6.5.19.9.21,640,480,640,480
576,234,95,0.7992,2019.6.5.19.9.21,640,480,640,480
576,234,95,0.0000,2019.6.5.19.9.21,640,480,640,480
576,234,95,0.0000,2019.6.5.19.9.22,640,480,640,480
576,234,94,0.0000,2019.6.5.19.9.22,640,480,640,480
576,233,94,0.7790,2019.6.5.19.9.22,640,480,640,480
576,234,93,1.1516,2019.6.5.19.9.22,640,480,640,480
576,233,94,1.1523,2019.6.5.19.9.22,640,480,640,480
576,234,94,0.0000,2019.6.5.19.9.23,640,480,640,480
576,234,95,0.5736,2019.6.5.19.9.23,640,480,640,480
576,233,95,0.5641,2019.6.5.19.9.23,640,480,640,480
576,233,95,1.4072,2019.6.5.19.9.23,640,480,640,480
576,233,94,0.8029,2019.6.5.19.9.23,640,480,640,480
576,233,95,0.9574,2019.6.5.19.9.23,640,480,640,480
576,234,94,0.5751,2019.6.5.19.9.24,640,480,640,480
576,234,95,0.7922,2019.6.5.19.9.24,640,480,640,480
576,234,95,0.7489,2019.6.5.19.9.24,640,480,640,480
576,234,95,0.9297,2019.6.5.19.9.24,640,480,640,480
576,233,94,0.5631,2019.6.5.19.9.24,640,480,640,480
576,234,94,0.0000,2019.6.5.19.9.25,640,480,640,480
577,234,94,0.8029,2019.6.5.19.9.25,640,480,640,480
576,234,95,0.0000,2019.6.5.19.9.25,640,480,640,480
577,233,94,1.1791,2019.6.5.19.9.25,640,480,640,480
576,234,94,0.5119,2019.6.5.19.9.25,640,480,640,480
576,234,94,0.0000,2019.6.5.19.9.26,640,480,640,480
576,234,95,0.5150,2019.6.5.19.9.26,640,480,640,480
576,233,94,1.0551,2019.6.5.19.9.26,640,480,640,480
576,233,95,0.8754,2019.6.5.19.9.26,640,480,640,480
576,233,95,1.0040,2019.6.5.19.9.26,640,480,640,480
577,232,95,1.8229,2019.6.5.19.9.26,640,480,640,480
576,233,97,1.4331,2019.6.5.19.9.27,640,480,640,480
575,232,96,1.5177,2019.6.5.19.9.27,640,480,640,480
575,231,95,1.6378,2019.6.5.19.9.27,640,480,640,480
576,231,96,1.4077,2019.6.5.19.9.27,640,480,640,480
576,231,96,1.4249,2019.6.5.19.9.27,640,480,640,480
575,230,97,2.3990,2019.6.5.19.9.28,640,480,640,480
575,230,97,1.8251,2019.6.5.19.9.28,640,480,640,480
576,229,98,2.5102,2019.6.5.19.9.28,640,480,640,480
576,229,98,1.9807,2019.6.5.19.9.28,640,480,640,480
576,228,98,2.6469,2019.6.5.19.9.28,640,480,640,480
575,228,97,1.6294,2019.6.5.19.9.28,640,480,640,480
576,228,98,1.8574,2019.6.5.19.9.29,640,480,640,480
575,227,98,2.0902,2019.6.5.19.9.29,640,480,640,480
575,227,98,1.7039,2019.6.5.19.9.29,640,480,640,480
575,226,98,1.6958,2019.6.5.19.9.29,640,480,640,480
575,226,99,2.0046,2019.6.5.19.9.29,640,480,640,480
575,225,99,2.4946,2019.6.5.19.9.30,640,480,640,480
575,224,100,2.6867,2019.6.5.19.9.30,640,480,640,480
575,224,100,2.2875,2019.6.5.19.9.30,640,480,640,480
575,223,100,3.0093,2019.6.5.19.9.30,640,480,640,480
575,223,100,2.5762,2019.6.5.19.9.30,640,480,640,480
574,223,100,1.8547,2019.6.5.19.9.30,640,480,640,480
575,223,100,0.8039,2019.6.5.19.9.31,640,480,640,480
575,222,101,1.6747,2019.6.5.19.9.31,640,480,640,480
575,223,101,0.5847,2019.6.5.19.9.31,640,480,640,480
575,223,100,0.0000,2019.6.5.19.9.31,640,480,640,480
575,222,100,1.0041,2019.6.5.19.9.31,640,480,640,480
575,222,100,0.8353,2019.6.5.19.9.32,640,480,640,480
576,222,100,0.8431,2019.6.5.19.9.32,640,480,640,480
575,222,100,0.9796,2019.6.5.19.9.32,640,480,640,480
576,222,100,0.9969,2019.6.5.19.9.32,640,480,640,480
576,222,100,0.5902,2019.6.5.19.9.32,640,480,640,480
575,222,101,0.6007,2019.6.5.19.9.32,640,480,640,480
576,222,100,0.5010,2019.6.5.19.9.33,640,480,640,480
575,222,100,0.0000,2019.6.5.19.9.33,640,480,640,480
575,222,100,0.6075,2019.6.5.19.9.33,640,480,640,480
575,222,101,0.8524,2019.6.5.19.9.33,640,480,640,480
575,222,100,0.5809,2019.6.5.19.9.33,640,480,640,480
576,222,100,0.0000,2019.6.5.19.9.34,640,480,640,480
575,222,100,0.0000,2019.6.5.19.9.34,640,480,640,480
576,221,100,0.9691,2019.6.5.19.9.34,640,480,640,480
575,221,100,0.9586,2019.6.5.19.9.34,640,480,640,480
575,220,101,1.6750,2019.6.5.19.9.34,640,480,640,480
576,219,101,2.4214,2019.6.5.19.9.34,640,480,640,480
576,220,102,2.1203,2019.6.5.19.9.35,640,480,640,480
576,219,100,1.6328,2019.6.5.19.9.35,640,480,640,480
576,220,102,1.5971,2019.6.5.19.9.35,640,480,640,480
575,219,103,1.4428,2019.6.5.19.9.35,640,480,640,480
575,219,101,0.5775,2019.6.5.19.9.35,640,480,640,480
576,219,102,1.3687,2019.6.5.19.9.36,640,480,640,480
575,218,103,2.0761,2019.6.5.19.9.36,640,480,640,480
575,219,102,0.8998,2019.6.5.19.9.36,640,480,640,480
575,218,103,1.6730,2019.6.5.19.9.36,640,480,640,480
575,219,103,1.1510,2019.6.5.19.9.36,640,480,640,480
575,218,104,1.5539,2019.6.5.19.9.37,640,480,640,480
576,218,103,1.4395,2019.6.5.19.9.37,640,480,640,480
575,218,102,0.7698,2019.6.5.19.9.37,640,480,640,480
575,218,103,0.9196,2019.6.5.19.9.37,640,480,640,480
575,217,102,1.6044,2019.6.5.19.9.37,640,480,640,480
575,218,105,0.5745,2019.6.5.19.9.38,640,480,640,480
575,217,105,1.5118,2019.6.5.19.9.38,640,480,640,480
575,218,104,1.2198,2019.6.5.19.9.38,640,480,640,480
576,217,102,0.8642,2019.6.5.19.9.38,640,480,640,480
575,217,103,0.7014,2019.6.5.19.9.38,640,480,640,480
575,217,107,1.4955,2019.6.5.19.9.38,640,480,640,480
576,218,103,1.6093,2019.6.5.19.9.39,640,480,640,480
575,217,106,1.4816,2019.6.5.19.9.39,640,480,640,480
576,217,105,1.0100,2019.6.5.19.9.39,640,480,640,480
576,216,101,0.8630,2019.6.5.19.9.39,640,480,640,480
575,217,105,1.0290,2019.6.5.19.9.39,640,480,640,480
575,217,103,1.0589,2019.6.5.19.9.39,640,480,640,480
575,217,103,1.8719,2019.6.5.19.9.40,640,480,640,480
575,217,105,0.6235,2019.6.5.19.9.40,640,480,640,480
576,216,104,0.8779,2019.6.5.19.9.40,640,480,640,480
575,217,103,1.2534,2019.6.5.19.9.40,640,480,640,480
576,217,103,0.6168,2019.6.5.19.9.40,640,480,640,480
575,217,102,0.6109,2019.6.5.19.9.41,640,480,640,480
575,217,103,1.2016,2019.6.5.19.9.41,640,480,640,480
576,217,103,0.9982,2019.6.5.19.9.41,640,480,640,480
576,217,106,1.1973,2019.6.5.19.9.41,640,480,640,480
575,217,102,0.8512,2019.6.5.19.9.41,640,480,640,480
576,217,103,0.8404,2019.6.5.19.9.41,640,480,640,480
575,217,104,1.0060,2019.6.5.19.9.42,640,480,640,480
576,216,104,0.9477,2019.6.5.19.9.42,640,480,640,480
576,216,105,0.9470,2019.6.5.19.9.42,640,480,640,480
575,215,104,1.8642,2019.6.5.19.9.42,640,480,640,480
575,215,105,1.9612,2019.6.5.19.9.42,640,480,640,480
575,213,106,3.1989,2019.6.5.19.9.43,640,480,640,480
574,212,105,3.2585,2019.6.5.19.9.43,640,480,640,480
574,211,107,4.1012,2019.6.5.19.9.43,640,480,640,480
575,211,106,3.3521,2019.6.5.19.9.43,640,480,640,480
574,211,107,2.9690,2019.6.5.19.9.43,640,480,640,480
574,210,108,2.9756,2019.6.5.19.9.44,640,480,640,480
574,209,107,2.7127,2019.6.5.19.9.44,640,480,640,480
573,209,108,1.7707,2019.6.5.19.9.44,640,480,640,480
575,209,109,2.6058,2019.6.5.19.9.44,640,480,640,480
573,208,109,2.7990,2019.6.5.19.9.44,640,480,640,480
573,208,110,2.5902,2019.6.5.19.9.44,640,480,640,480
573,208,109,1.5261,2019.6.5.19.9.45,640,480,640,480
573,207,111,2.3844,2019.6.5.19.9.45,640,480,640,480
574,206,110,2.5139,2019.6.5.19.9.45,640,480,640,480
573,206,110,1.6715,2019.6.5.19.9.45,640,480,640,480
575,204,111,3.3817,2019.6.5.19.9.45,640,480,640,480
574,205,110,2.4872,2019.6.5.19.9.46,640,480,640,480
575,205,111,1.9882,2019.6.5.19.9.46,640,480,640,480
574,205,110,0.7993,2019.6.5.19.9.46,640,480,640,480
574,205,110,0.9857,2019.6.5.19.9.46,640,480,640,480
574,205,112,1.1377,2019.6.5.19.9.46,640,480,640,480
575,205,109,0.8552,2019.6.5.19.9.46,640,480,640,480
574,204,111,0.8398,2019.6.5.19.9.47,640,480,640,480
574,205,112,1.1506,2019.6.5.19.9.47,640,480,640,480
575,205,110,1.5757,2019.6.5.19.9.47,640,480,640,480
574,204,110,1.3601,2019.6.5.19.9.47,640,480,640,480
575,205,110,0.5763,2019.6.5.19.9.47,640,480,640,480
573,206,113,2.2980,2019.6.5.19.9.48,640,480,640,480
575,205,110,0.9655,2019.6.5.19.9.48,640,480,640,480
574,205,112,1.4728,2019.6.5.19.9.48,640,480,640,480
574,203,109,1.6698,2019.6.5.19.9.48,640,480,640,480
574,205,110,0.7308,2019.6.5.19.9.48,640,480,640,480
575,205,111,2.0276,2019.6.5.19.9.48,640,480,640,480
574,203,109,1.9395,2019.6.5.19.9.49,640,480,640,480
574,205,109,0.7637,2019.6.5.19.9.49,640,480,640,480
574,205,109,1.6339,2019.6.5.19.9.49,640,480,640,480
574,205,109,0.6134,2019.6.5.19.9.49,640,480,640,480
574,203,111,1.7066,2019.6.5.19.9.49,640,480,640,480
574,203,109,0.0000,2019.6.5.19.9.50,640,480,640,480
574,203,110,1.6742,2019.6.5.19.9.50,640,480,640,480
574,202,111,2.7127,2019.6.5.19.9.50,640,480,640,480
575,201,111,2.8656,2019.6.5.19.9.50,640,480,640,480
573,200,110,3.1957,2019.6.5.19.9.50,640,480,640,480
574,199,109,3.2033,2019.6.5.19.9.50,640,480,640,480
574,199,109,3.2417,2019.6.5.19.9.51,640,480,640,480
574,199,109,2.6305,2019.6.5.19.9.51,640,480,640,480
574,199,109,2.0663,2019.6.5.19.9.51,640,480,640,480
574,197,108,2.7726,2019.6.5.19.9.51,640,480,640,480
574,198,108,1.7647,2019.6.5.19.9.51,640,480,640,480
573,198,108,1.1873,2019.6.5.19.9.52,640,480,640,480
574,197,108,1.7446,2019.6.5.19.9.52,640,480,640,480
574,196,108,2.4849,2019.6.5.19.9.52,640,480,640,480
574,197,107,1.1784,2019.6.5.19.9.52,640,480,640,480
574,196,109,1.6343,2019.6.5.19.9.52,640,480,640,480
574,196,109,1.7136,2019.6.5.19.9.53,640,480,640,480
574,196,108,0.7716,2019.6.5.19.9.53,640,480,640,480
575,196,108,0.8077,2019.6.5.19.9.53,640,480,640,480
574,196,108,0.9991,2019.6.5.19.9.53,640,480,640,480
575,196,108,0.8259,2019.6.5.19.9.53,640,480,640,480
575,196,107,1.3287,2019.6.5.19.9.53,640,480,640,480
574,196,108,0.4310,2019.6.5.19.9.54,640,480,640,480
575,196,108,0.0000,2019.6.5.19.9.54,640,480,640,480
575,195,108,0.8306,2019.6.5.19.9.54,640,480,640,480
574,195,107,0.9770,2019.6.5.19.9.54,640,480,640,480
575,195,107,0.6779,2019.6.5.19.9.54,640,480,640,480
575,196,107,0.0000,2019.6.5.19.9.55,640,480,640,480
575,195,107,0.8789,2019.6.5.19.9.55,640,480,640,480
574,195,108,0.7726,2019.6.5.19.9.55,640,480,640,480
575,196,107,0.7623,2019.6.5.19.9.55,640,480,640,480
575,195,108,0.5381,2019.6.5.19.9.56,640,480,640,480
575,196,108,0.5343,2019.6.5.19.9.56,640,480,640,480
575,196,108,1.0366,2019.6.5.19.9.56,640,480,640,480
574,195,108,0.7299,2019.6.5.19.9.56,640,480,640,480
574,195,108,1.1733,2019.6.5.19.9.56,640,480,640,480
575,195,107,0.5972,2019.6.5.19.9.56,640,480,640,480
575,196,106,0.9563,2019.6.5.19.9.57,640,480,640,480
575,195,109,0.7699,2019.6.5.19.9.57,640,480,640,480
575,196,107,1.0878,2019.6.5.19.9.57,640,480,640,480
575,196,108,0.7967,2019.6.5.19.9.57,640,480,640,480
575,195,107,0.5914,2019.6.5.19.9.58,640,480,640,480
574,195,107,1.2046,2019.6.5.19.9.58,640,480,640,480
575,195,108,1.2532,2019.6.5.19.9.58,640,480,640,480
575,196,108,0.6466,2019.6.5.19.9.58,640,480,640,480
575,195,108,0.8604,2019.6.5.19.9.58,640,480,640,480
575,196,107,0.5293,2019.6.5.19.9.58,640,480,640,480
575,195,107,0.6259,2019.6.5.19.9.59,640,480,640,480
574,196,107,0.6895,2019.6.5.19.9.59,640,480,640,480
575,195,108,0.6629,2019.6.5.19.9.59,640,480,640,480
575,195,107,0.7740,2019.6.5.19.9.59,640,480,640,480
575,196,108,0.4790,2019.6.5.19.10.0,640,480,640,480
575,196,107,0.5498,2019.6.5.19.10.0,640,480,640,480
575,196,107,1.1637,2019.6.5.19.10.0,640,480,640,480
575,196,108,0.7455,2019.6.5.19.10.0,640,480,640,480
576,196,107,0.7902,2019.6.5.19.10.1,640,480,640,480
575,195,108,0.9859,2019.6.5.19.10.1,640,480,640,480
574,196,108,0.6978,2019.6.5.19.10.1,640,480,640,480
575,196,108,0.4920,2019.6.5.19.10.1,640,480,640,480
575,196,109,0.7389,2019.6.5.19.10.1,640,480,640,480
575,195,109,0.5822,2019.6.5.19.10.2,640,480,640,480
575,195,108,0.9632,2019.6.5.19.10.2,640,480,640,480
575,195,108,0.6505,2019.6.5.19.10.2,640,480,640,480
574,195,108,0.5057,2019.6.5.19.10.2,640,480,640,480
574,194,109,1.4563,2019.6.5.19.10.2,640,480,640,480
574,194,109,0.8684,2019.6.5.19.10.3,640,480,640,480
574,193,111,2.1342,2019.6.5.19.10.3,640,480,640,480
574,193,109,1.8098,2019.6.5.19.10.3,640,480,640,480
574,192,111,2.9650,2019.6.5.19.10.3,640,480,640,480
574,193,112,1.9268,2019.6.5.19.10.3,640,480,640,480
574,191,111,2.6383,2019.6.5.19.10.4,640,480,640,480
574,191,112,1.7093,2019.6.5.19.10.4,640,480,640,480
575,190,110,2.4589,2019.6.5.19.10.4,640,480,640,480
574,188,108,3.6253,2019.6.5.19.10.4,640,480,640,480
575,190,108,2.0761,2019.6.5.19.10.4,640,480,640,480
575,188,106,4.6496,2019.6.5.19.10.4,640,480,640,480
574,188,107,2.9764,2019.6.5.19.10.5,640,480,640,480
574,187,106,4.1573,2019.6.5.19.10.5,640,480,640,480
574,187,106,3.6447,2019.6.5.19.10.5,640,480,640,480
574,186,106,3.6901,2019.6.5.19.10.5,640,480,640,480
574,186,105,3.2618,2019.6.5.19.10.5,640,480,640,480
574,186,106,1.7079,2019.6.5.19.10.6,640,480,640,480
574,185,105,1.7410,2019.6.5.19.10.6,640,480,640,480
574,184,105,2.4300,2019.6.5.19.10.6,640,480,640,480
574,184,108,1.5822,2019.6.5.19.10.6,640,480,640,480
574,184,107,1.6089,2019.6.5.19.10.7,640,480,640,480
574,183,106,1.9287,2019.6.5.19.10.7,640,480,640,480
574,183,105,1.7168,2019.6.5.19.10.7,640,480,640,480
574,183,106,0.8197,2019.6.5.19.10.7,640,480,640,480
574,183,107,0.9878,2019.6.5.19.10.7,640,480,640,480
574,183,107,0.8006,2019.6.5.19.10.7,640,480,640,480
574,182,106,0.7805,2019.6.5.19.10.8,640,480,640,480
574,181,104,1.6413,2019.6.5.19.10.8,640,480,640,480
574,179,105,3.0719,2019.6.5.19.10.8,640,480,640,480
573,180,103,3.2628,2019.6.5.19.10.8,640,480,640,480
574,179,103,3.5314,2019.6.5.19.10.8,640,480,640,480
574,179,103,2.8148,2019.6.5.19.10.9,640,480,640,480
574,178,103,2.3663,2019.6.5.19.10.9,640,480,640,480
574,178,103,1.3711,2019.6.5.19.10.9,640,480,640,480
574,177,101,2.6973,2019.6.5.19.10.9,640,480,640,480
574,177,102,1.6406,2019.6.5.19.10.9,640,480,640,480
574,177,102,1.6345,2019.6.5.19.10.10,640,480,640,480
575,175,102,2.9877,2019.6.5.19.10.10,640,480,640,480
573,176,102,1.3350,2019.6.5.19.10.10,640,480,640,480
574,175,103,1.9013,2019.6.5.19.10.10,640,480,640,480
574,175,101,1.2706,2019.6.5.19.10.10,640,480,640,480
574,176,102,0.7867,2019.6.5.19.10.10,640,480,640,480
574,175,102,0.6146,2019.6.5.19.10.11,640,480,640,480
574,174,102,0.8459,2019.6.5.19.10.11,640,480,640,480
573,175,102,0.8748,2019.6.5.19.10.11,640,480,640,480
573,175,103,0.5240,2019.6.5.19.10.11,640,480,640,480
573,175,102,0.7665,2019.6.5.19.10.11,640,480,640,480
574,175,102,0.7347,2019.6.5.19.10.11,640,480,640,480
574,175,102,0.0000,2019.6.5.19.10.12,640,480,640,480
574,175,103,0.9387,2019.6.5.19.10.12,640,480,640,480
574,174,103,1.1019,2019.6.5.19.10.12,640,480,640,480
574,175,102,0.7555,2019.6.5.19.10.12,640,480,640,480
574,175,102,0.0000,2019.6.5.19.10.12,640,480,640,480
573,174,102,1.0385,2019.6.5.19.10.13,640,480,640,480
574,174,102,1.0040,2019.6.5.19.10.13,640,480,640,480
574,174,103,0.0000,2019.6.5.19.10.13,640,480,640,480
574,174,102,0.7946,2019.6.5.19.10.13,640,480,640,480
574,175,103,0.5863,2019.6.5.19.10.13,640,480,640,480
574,175,103,1.1378,2019.6.5.19.10.13,640,480,640,480
574,174,102,0.0000,2019.6.5.19.10.14,640,480,640,480
574,175,102,0.9951,2019.6.5.19.10.14,640,480,640,480
574,174,102,0.0000,2019.6.5.19.10.14,640,480,640,480
574,174,102,0.9830,2019.6.5.19.10.14,640,480,640,480
573,175,102,0.8455,2019.6.5.19.10.14,640,480,640,480
573,175,102,0.9910,2019.6.5.19.10.15,640,480,640,480
573,175,102,0.5866,2019.6.5.19.10.15,640,480,640,480
574,174,102,0.0000,2019.6.5.19.10.15,640,480,640,480
574,176,102,1.3532,2019.6.5.19.10.15,640,480,640,480
574,174,102,1.0468,2019.6.5.19.10.15,640,480,640,480
574,174,102,0.8552,2019.6.5.19.10.15,640,480,640,480
573,173,102,1.6324,2019.6.5.19.10.16,640,480,640,480
573,173,102,0.9920,2019.6.5.19.10.16,640,480,640,480
573,173,102,2.3705,2019.6.5.19.10.16,640,480,640,480
572,173,102,1.3681,2019.6.5.19.10.16,640,480,640,480
573,171,101,2.4232,2019.6.5.19.10.16,640,480,640,480
573,171,102,1.5389,2019.6.5.19.10.17,640,480,640,480
573,171,101,1.6433,2019.6.5.19.10.17,640,480,640,480
573,170,100,2.5356,2019.6.5.19.10.17,640,480,640,480
572,171,101,0.7198,2019.6.5.19.10.17,640,480,640,480
572,169,100,2.7562,2019.6.5.19.10.17,640,480,640,480
572,169,101,1.7910,2019.6.5.19.10.18,640,480,640,480
572,169,101,1.7374,2019.6.5.19.10.18,640,480,640,480
571,168,100,2.3762,2019.6.5.19.10.18,640,480,640,480
572,169,100,0.8817,2019.6.5.19.10.18,640,480,640,480
572,167,99,1.7731,2019.6.5.19.10.18,640,480,640,480
572,166,100,2.5547,2019.6.5.19.10.18,640,480,640,480
571,167,100,1.8659,2019.6.5.19.10.19,640,480,640,480
571,167,99,1.7756,2019.6.5.19.10.19,640,480,640,480
572,166,99,2.5005,2019.6.5.19.10.19,640,480,640,480
571,166,100,1.1526,2019.6.5.19.10.19,640,480,640,480
572,165,100,2.0565,2019.6.5.19.10.19,640,480,640,480
572,164,100,2.4334,2019.6.5.19.10.19,640,480,640,480
571,163,100,2.6810,2019.6.5.19.10.20,640,480,640,480
570,163,101,2.9366,2019.6.5.19.10.20,640,480,640,480
571,162,100,3.3639,2019.6.5.19.10.20,640,480,640,480
572,162,99,2.5876,2019.6.5.19.10.20,640,480,640,480
572,161,100,2.4977,2019.6.5.19.10.20,640,480,640,480
572,161,100,1.7218,2019.6.5.19.10.21,640,480,640,480
573,161,99,2.6719,2019.6.5.19.10.21,640,480,640,480
574,161,98,2.2298,2019.6.5.19.10.21,640,480,640,480
574,160,98,2.2858,2019.6.5.19.10.21,640,480,640,480
573,159,97,2.2962,2019.6.5.19.10.21,640,480,640,480
575,159,96,3.4759,2019.6.5.19.10.21,640,480,640,480
574,159,96,2.7105,2019.6.5.19.10.22,640,480,640,480
574,159,96,2.1313,2019.6.5.19.10.22,640,480,640,480
574,160,96,1.5112,2019.6.5.19.10.22,640,480,640,480
574,159,95,1.3490,2019.6.5.19.10.22,640,480,640,480
575,158,96,0.7931,2019.6.5.19.10.22,640,480,640,480
574,159,96,0.0000,2019.6.5.19.10.23,640,480,640,480
575,159,97,0.8335,2019.6.5.19.10.23,640,480,640,480
